"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000036448",23.8296658581164,-4.65618378566267,1.14114820967042,-4.0802620958477,4.49849493592344e-05,0.00254153249049112
"ENSG00000047597",162.633974572239,2.38228140322915,0.583558873616018,4.08233258191648,4.45859294101471e-05,0.00252227311226373
"ENSG00000049323",395.182872731785,1.91399198029224,0.579260874180771,3.30419689228818,0.000952489119385701,0.02373516947346
"ENSG00000050555",6.58099538592854,-3.58357548430932,1.15935281417151,-3.09101374534566,0.00199474399705939,0.0423236880354068
"ENSG00000053747",9.03477653984543,-3.63381805991095,1.17511579517356,-3.09230637085791,0.00198607754925628,0.0421810596486686
"ENSG00000057593",4.44787960936771,-5.34629032263765,1.6610988293542,-3.21852633218468,0.00128851139385178,0.0299777530183532
"ENSG00000061676",177.373446851241,1.33943772792607,0.420076575147769,3.18855610421719,0.00142985259968316,0.0325505269151376
"ENSG00000061918",261.066704730231,2.12246222927782,0.572348344413665,3.70833994715604,0.0002086224596214,0.00691846165852046
"ENSG00000062822",21.3588538407394,-1.9145200067992,0.555900636856013,-3.44399678623699,0.000573182515279108,0.0158309289229539
"ENSG00000064601",366.299054336458,2.24504405402932,0.621237023253967,3.61382849056556,0.000301708679870253,0.0093776071773426
"ENSG00000065534",230.216419966439,2.19395544865374,0.565370128038854,3.88056485450354,0.000104214150311272,0.00472502819436372
"ENSG00000066248",5.29167414731635,-4.29668047084697,1.27065260769647,-3.3814753496129,0.000720977013212334,0.0190287059630676
"ENSG00000066697",70.1336478513947,1.9527508804522,0.593753239756826,3.28882564287474,0.0010060632672895,0.0247747361905173
"ENSG00000066926",295.263726872282,1.45745230516838,0.436959794884531,3.33543800191851,0.000851651418111662,0.0216437299447212
"ENSG00000068078",8.94971700114982,-3.86793478625389,1.14022208790979,-3.39226439065432,0.000693175183020705,0.0184181697435814
"ENSG00000068489",32.2175328050272,-1.43380198402326,0.439901554969305,-3.25937012003358,0.0011165989314326,0.0266790901073021
"ENSG00000068796",1232.04599941214,2.17339356200111,0.600512511310311,3.61923110853893,0.00029547966391767,0.0092369327214609
"ENSG00000072042",107.367173838016,2.57898796868796,0.612731110332478,4.20900444778879,2.56498340183193e-05,0.00160830389892323
"ENSG00000072195",31.4898142000702,-3.23327557135078,0.983383962384273,-3.28790756716381,0.00100934972857399,0.0248415681921869
"ENSG00000072315",5.336242921189,-3.89078799993624,1.22797198304171,-3.16846642567421,0.00153245447851073,0.0345778470216228
"ENSG00000073067",0.554560133132074,-11.41082701842,3.36872506074551,-3.38728356059273,0.000705883892238492,0.018687921407975
"ENSG00000074047",4.58875140950801,-5.28393742204099,1.47630528352226,-3.57916311823679,0.00034469627693117,0.010525243811431
"ENSG00000074276",21.8619323152109,-3.33969771099758,0.886199884085774,-3.76856031124727,0.000164191816181837,0.005622954146906
"ENSG00000078124",70.3521206832924,1.79189571509506,0.53568281540512,3.34506850614556,0.000822622489763419,0.0210209598532596
"ENSG00000078668",217.970245319451,1.79525683206796,0.500305238697764,3.58832307401138,0.0003328117251021,0.0102343733183417
"ENSG00000079112",1.28447307954761,-11.4592138890533,3.08051235497125,-3.71990518738245,0.000199297579813888,0.00664682704698279
"ENSG00000079557",5.90662090218724,-5.72747563129908,1.69476205172716,-3.37951609517225,0.000726135555014611,0.0191299464068512
"ENSG00000081803",23.0800734609339,-1.90797198231073,0.625959489564705,-3.04807581659565,0.00230311812125458,0.0471823868183364
"ENSG00000082175",7.3934324954159,-4.59872724403339,1.21496908904439,-3.78505699075063,0.000153673357839601,0.00559231297015149
"ENSG00000086232",559.438504591433,1.51933030789412,0.458194505287982,3.31590687002935,0.000913462640558743,0.0228840323174618
"ENSG00000087076",7.71697057277278,-4.99042762365427,1.28347538980644,-3.88821450203801,0.000100984363077263,0.00459298900830443
"ENSG00000087116",6.54711086086246,-3.90671367959599,1.23834809028196,-3.15477829719627,0.00160620109371881,0.0360202555965939
"ENSG00000088053",49.9241684252699,2.20656708685714,0.594225764787272,3.71334805323879,0.000204535286792161,0.00680550512204422
"ENSG00000090539",5.94394851526651,-3.78239951202232,1.16765147975746,-3.23932232998839,0.00119814086944459,0.0283773648063322
"ENSG00000091010",0.506889270918709,-11.067249017547,3.3703467945038,-3.28371223863221,0.00102449471281104,0.025057962564189
"ENSG00000091536",17.8974214001291,-3.74288589588098,1.07022321086615,-3.49729463711763,0.000470002424778856,0.0135865457769184
"ENSG00000092067",23.8366742736172,-3.4943973309661,0.771577543453716,-4.528899733557,5.92916248095757e-06,0.000772571651798045
"ENSG00000092096",6.42030348753992,-4.22839785669313,1.14592242495568,-3.68995122584906,0.000224297052148472,0.00736733466519471
"ENSG00000092758",8.85702905585502,-3.66693397449464,1.13996496463672,-3.21670760790723,0.00129670677762525,0.0301199716708563
"ENSG00000093144",53.0968497031273,-1.35390797053558,0.386203591670162,-3.50568456569894,0.000455434615566017,0.0132359731878161
"ENSG00000093217",14.6560216481288,-3.17454000181269,0.892137969056133,-3.55835096355253,0.00037319044646951,0.0111905552676655
"ENSG00000095303",794.087194016215,2.16516395197913,0.622026523061262,3.48082255612417,0.000499876533730979,0.0140933351517785
"ENSG00000095464",0.53238516652119,-14.9696056506615,3.3653306665518,-4.44818269997811,8.65998568750887e-06,0.000899007197510646
"ENSG00000099365",5.88588827818742,-4.25935906108125,1.16540102453247,-3.65484410208923,0.000257338303018142,0.00827199638659371
"ENSG00000099785",248.359071654972,1.63060169895053,0.475641747582359,3.42821400190106,0.000607566321147435,0.0166009462686317
"ENSG00000100225",476.049693648545,0.994799353660799,0.313180869425103,3.17643716708151,0.00149096083551889,0.0337124370714075
"ENSG00000100249",0.292029434910821,-12.7136985584565,3.37222530347409,-3.77012133363651,0.00016316820051191,0.00559231297015149
"ENSG00000100312",0.934943972814681,-20.6409995045883,3.33063065149737,-6.197324670422,5.74309564660897e-10,1.16445289769329e-07
"ENSG00000100351",955.689614477465,2.15491990191754,0.584815490690409,3.68478594739946,0.000228894923261333,0.00749000808469776
"ENSG00000100968",9.07831340627346,-4.75855002102803,1.179941814929,-4.0328683675935,5.51001470026856e-05,0.00305405682847817
"ENSG00000101040",197.933416184642,1.18381332742955,0.344134228964698,3.43997553219559,0.000581766778588951,0.0160272130304601
"ENSG00000101074",0.707056067709162,-12.0010538161587,3.36730711920431,-3.56399146003485,0.000365257842883708,0.0109882745701425
"ENSG00000101162",2057.99085195464,2.62200314266918,0.71766382783469,3.65352556583518,0.000258664020281315,0.00830749951147762
"ENSG00000101335",446.626045262634,2.09802752261126,0.593342151690292,3.53594888991869,0.000406313294794195,0.0120258757579264
"ENSG00000101856",645.503836342534,2.92282364198671,0.763437238106666,3.82850546986069,0.000128923766277279,0.00559231297015149
"ENSG00000102287",55.2681368054393,-2.64951082016582,0.865038537656024,-3.06288183107442,0.00219216607124863,0.0451224316088607
"ENSG00000102313",6.54473643920278,-5.7672096429948,1.46219618383509,-3.94421056952042,8.0063285609474e-05,0.00371148072926824
"ENSG00000102804",970.779267937834,2.62977987791919,0.648990918584454,4.05210581937745,5.07586964470091e-05,0.00284550366774642
"ENSG00000103257",59.9754642780993,2.27800278299208,0.676655223364332,3.36656350876277,0.000761110543973861,0.0198823518982696
"ENSG00000104313",6.86534032351923,-14.2104874015179,1.93491771786266,-7.34423343707607,2.06941675138333e-13,4.46726332549863e-11
"ENSG00000104415",0.679400594248372,-15.4325441072342,3.36349868889794,-4.58824145172796,4.46995465770899e-06,0.000627674215527485
"ENSG00000104783",9.10660848289304,-4.24922762550784,1.14102594575485,-3.72404119408234,0.000196058913451628,0.00656208352249819
"ENSG00000105088",13.6860020030317,-2.44766259305811,0.73887211495003,-3.31270126931728,0.000923996154422093,0.0231345603810586
"ENSG00000105143",7.89802804365913,-5.02792662403401,1.5119395692354,-3.32548120727912,0.000882660502940754,0.022227881150667
"ENSG00000105341",30.7940995852128,-1.51828482961099,0.463855593247548,-3.27318426620917,0.00106343125621498,0.0256916938792694
"ENSG00000105479",12.2065096470584,-4.75968042842519,1.20565063833883,-3.94781064851688,7.88691438667275e-05,0.00366003438756931
"ENSG00000105887",1460.71089401765,1.75622124990305,0.516279633938146,3.40168609113382,0.000669715153429041,0.0178717377524408
"ENSG00000106436",1.06635839421155,-11.9027513558198,3.1711412644154,-3.75345983144464,0.00017441049144592,0.00594008730285595
"ENSG00000107077",78.7247015399523,1.15555786043222,0.359459345345082,3.21471085783812,0.0013057597526555,0.0302978158650921
"ENSG00000107104",16.0453091800184,-2.35746784632086,0.732002197901193,-3.22057481942025,0.00127933793694127,0.0297802967188207
"ENSG00000107295",0.520637928991721,-11.3216805857837,3.36885471774122,-3.36069125396263,0.000777476819511139,0.02006824461546
"ENSG00000108381",2.89430450502753,-5.46677210694073,1.75252075265401,-3.11937653158279,0.00181234198811235,0.0390648379851938
"ENSG00000108405",64.9868359479129,1.70302017423811,0.559183003415195,3.04555067632056,0.0023225463532026,0.0474236641249227
"ENSG00000108839",76.4117772846085,1.84607648932716,0.609519128133501,3.02874250227439,0.00245573897310732,0.0496989337887717
"ENSG00000108960",792.44700135774,2.60527825221127,0.68357633161685,3.81124701326193,0.000138267515679761,0.00559231297015149
"ENSG00000109205",0.53238516652119,-14.9696056506615,3.3653306665518,-4.44818269997811,8.65998568750887e-06,0.000899007197510646
"ENSG00000109272",498.396148090501,3.13429506987292,0.704369096410804,4.44979072171691,8.59540053524355e-06,0.000899007197510646
"ENSG00000109321",0.486715724851368,-14.2659737254597,3.36573413525998,-4.23859198384301,2.24926023020889e-05,0.0014320024478578
"ENSG00000109572",285.090507697549,1.81769858564169,0.55872358870966,3.25330561009526,0.00114070742563942,0.0271653650924778
"ENSG00000110011",35.3465069041391,1.50323049451751,0.493258335048434,3.04755213993475,0.00230713497181749,0.04722008793734
"ENSG00000110218",43.1361794399052,1.98144171002701,0.637295786686725,3.10913982395591,0.00187632898917813,0.0402441496986845
"ENSG00000111245",0.909486754092092,-15.5676886049103,3.3643286806336,-4.62727934239126,3.70500637450027e-06,0.000568057337772321
"ENSG00000111319",8.94893782295952,-4.49471898598359,1.44068986589392,-3.11983799732964,0.00180950528695579,0.0390424835410302
"ENSG00000111644",207.156367861642,2.05426072637182,0.641427637638004,3.20263831152714,0.00136174891009617,0.0311965603004608
"ENSG00000112818",0.715324218932268,-11.8159925002629,3.36580850039854,-3.51059559653017,0.000447104013422422,0.0130375289935476
"ENSG00000112893",156.224337102703,1.39098922951271,0.421040906953188,3.30369141463815,0.000954208027191004,0.0237539221456211
"ENSG00000112984",9.9950164405454,-3.91150824995639,1.07609635796246,-3.63490520250681,0.000278082869947429,0.008801892258641
"ENSG00000113140",1622.73667761419,2.66089484600709,0.677984279366647,3.92471466815252,8.68325974949436e-05,0.00399964586550488
"ENSG00000113889",9.69336527275251,-4.90265637869502,1.46676315358313,-3.3425003666873,0.000830272456013127,0.0212039563663388
"ENSG00000114270",19.8526268537039,-4.02478455216885,1.01609341125259,-3.96103793961945,7.46246733316555e-05,0.00347421091830529
"ENSG00000114541",171.771163458892,1.57634916752279,0.511454715613542,3.08208941945486,0.00205553079833134,0.0427562230774674
"ENSG00000114656",10.6901781207718,-4.35492920559128,1.2668581443883,-3.43758235670028,0.000586932203354579,0.0161387758577663
"ENSG00000114739",70.8569260525303,-4.41441689042253,0.8509157987074,-5.1878422014591,2.12744751076204e-07,4.21506609552352e-05
"ENSG00000116652",0.353035595822823,-10.3655802254424,3.37804249441364,-3.06851682374757,0.00215124215251892,0.0445123495459207
"ENSG00000116678",101.827827472838,3.11029992833582,0.669627715018366,4.64481958941993,3.40373765098444e-06,0.000546993246948943
"ENSG00000116690",65.7887734075724,-2.41078150772071,0.647724802151437,-3.72192248886136,0.000197711719688798,0.00659900885945919
"ENSG00000117425",3.2725425219351,-4.32845299962298,1.32934234881462,-3.2560859913044,0.00112959534699738,0.0269599241508339
"ENSG00000117643",12.0774376075683,-2.74426795323603,0.886616279622271,-3.09521493831039,0.00196670319725998,0.0418105104013281
"ENSG00000117983",16.5739229649603,-3.38215967218001,0.89581249277754,-3.77552188593993,0.00015967300335163,0.00559231297015149
"ENSG00000118094",0.824414601432011,-15.5722895664843,3.36293068317116,-4.63057108028167,3.64658570359431e-06,0.000563079550458922
"ENSG00000118160",13.5436465844728,-3.64332321570779,0.96537586502807,-3.77399451104141,0.000160654296532218,0.00559231297015149
"ENSG00000118855",305.98791593958,2.32102884469911,0.609352359323207,3.80900936738313,0.000139524672525041,0.00559231297015149
"ENSG00000119121",11.9428249390104,-3.880203549597,1.11502881702226,-3.47991324561395,0.000501576171750636,0.0141320714884806
"ENSG00000119125",7.60516263144716,-4.33258980047853,1.11462642247607,-3.88703310195532,0.000101476920406826,0.00461055871879811
"ENSG00000119280",92.4164524131922,2.36565613464083,0.634406259175863,3.72892937360671,0.000192295033152778,0.00647298796625217
"ENSG00000119440",0.679400594248372,-15.4325441072342,3.36349868889794,-4.58824145172796,4.46995465770899e-06,0.000627674215527485
"ENSG00000119737",0.721749106926597,-11.6447870635146,3.36682550452967,-3.45868446340565,0.000542820424832306,0.0150883909247109
"ENSG00000119801",768.1547916479,1.7044714922701,0.552849468247299,3.08306616930245,0.00204879594094901,0.0426570325709104
"ENSG00000120289",0.810665943358999,-12.3402883886859,3.36456126333818,-3.66772587057676,0.000244717344140711,0.00793001162230431
"ENSG00000120885",964.354593888181,2.4213995546277,0.637259706744471,3.79970603664518,0.000144867827146993,0.00559231297015149
"ENSG00000122367",6.27421678285402,-5.01555640819508,1.24225074530266,-4.03747506464415,5.40295856112935e-05,0.00300556887137696
"ENSG00000122643",679.389661080231,2.26162314321818,0.672625105945299,3.36238288346332,0.000772728970440502,0.02006824461546
"ENSG00000123091",1003.30117177671,1.4013294184665,0.449232531942577,3.11938543810898,0.00181228719966543,0.0390648379851938
"ENSG00000123307",0.718803305238631,-12.9078173654472,3.36762131838133,-3.83291829606645,0.000126632021123115,0.00559231297015149
"ENSG00000123485",17.5636109383996,-2.13559063849472,0.68935321686919,-3.0979628240423,0.00194855870477568,0.0415673363816207
"ENSG00000123569",0.472967066778355,-10.9015114093002,3.37059709662911,-3.23429680165648,0.00121942658902366,0.0286257125098777
"ENSG00000123739",179.872075894267,2.12265285072519,0.579752134430587,3.66131097181728,0.000250927964719778,0.00811913824697327
"ENSG00000124102",7.60791735575005,-4.41548119994846,0.938855525613104,-4.7030465066124,2.56308007900774e-06,0.000426099787847302
"ENSG00000124205",1.03421637499289,-19.4350921921406,3.29264971190607,-5.90256902271267,3.57884308071825e-09,7.22260471034254e-07
"ENSG00000124257",0.512834828828657,-30,3.40566468968255,-8.80885311195929,1.26432730189724e-18,3.15282538099547e-16
"ENSG00000124490",0.582057449278098,-14.7820045083058,3.36486624582979,-4.39304371358766,1.11774641417481e-05,0.00110225038434193
"ENSG00000124491",3058.42581290196,2.96082760178765,0.716846396687852,4.13035151668193,3.62208976311802e-05,0.00205979652453068
"ENSG00000125046",5.10577453991935,-4.35045838859999,1.30469701247276,-3.33445876476306,0.000854655711958778,0.0216928780890489
"ENSG00000125257",244.150269669305,1.95281232872393,0.55061793334974,3.546583230306,0.000390261445322796,0.0116541253355514
"ENSG00000125813",6.31414600252002,-4.52954309140185,1.42230868436604,-3.18464138002559,0.00144933494871893,0.0329421914221658
"ENSG00000125971",442.75484707059,1.87105755656237,0.560481474703393,3.33830401362068,0.000842914698871682,0.0214636553896962
"ENSG00000126545",0.486715724851368,-14.2659737254597,3.36573413525998,-4.23859198384301,2.24926023020889e-05,0.0014320024478578
"ENSG00000127824",368.298033340135,1.66664207353611,0.544118752121799,3.0630116441255,0.00219121533382358,0.0451224316088607
"ENSG00000127920",782.057192173262,2.32876001791691,0.675903262488655,3.44540431620716,0.000570205800546979,0.0157687888373062
"ENSG00000128655",5.75314877514578,-5.08576972917477,1.46425069105649,-3.47329167077616,0.000514116316609179,0.0144478672135183
"ENSG00000128944",17.1925862132486,-2.5464889821874,0.740827335470282,-3.43735828885265,0.000587418010505413,0.0161407750970934
"ENSG00000129173",7.09150420494916,-5.08355938883919,1.27411312460848,-3.98988071832421,6.61065314580267e-05,0.00334234540137756
"ENSG00000130830",416.583765863621,1.67576991393358,0.450024871527905,3.72372733143409,0.000196302936441638,0.00656208352249819
"ENSG00000130958",68.9429049599034,2.25339133344196,0.477982163899208,4.71438372314899,2.42443401476937e-06,0.000407808942949873
"ENSG00000131037",21.7024166860354,-3.08659328852894,0.999181883531155,-3.08912054892426,0.00200749964749546,0.0425319383324356
"ENSG00000131381",36.2705681390349,-1.86557029829854,0.588086641053851,-3.17227117241676,0.00151251703285583,0.0341457409238369
"ENSG00000131507",84.1743096502229,1.92030282135178,0.498821000866759,3.8496831889897,0.000118270701160656,0.00532340842672288
"ENSG00000131584",18.1481149170454,-2.42935841098808,0.801557709137919,-3.03079663921001,0.0024390946481394,0.0494312549195556
"ENSG00000132383",357.188331747285,2.03875550499851,0.621971962275053,3.27788972599527,0.00104586244769275,0.0254943660704428
"ENSG00000132604",112.216645892383,1.0659504654882,0.333166966434848,3.1994482433079,0.00137690907286805,0.0314939824310725
"ENSG00000132681",5.84314174109991,-4.32473510832832,1.37087793998398,-3.15471930956803,0.00160652584891384,0.0360202555965939
"ENSG00000132824",204.56696510025,1.50352756907321,0.425211294684256,3.53595397833838,0.000406305468767285,0.0120258757579264
"ENSG00000132840",12.0112619908472,-3.74491366475096,0.95207572729895,-3.93341995533835,8.37457352908055e-05,0.00386566750454048
"ENSG00000132915",22.7778990335599,-4.16648944466271,1.1249312773026,-3.70377242479494,0.000212416834497928,0.00703033291294058
"ENSG00000133193",85.0530781163862,1.50336581734415,0.44513947340272,3.37729162918798,0.000732033928456762,0.0192153370573133
"ENSG00000133216",4.44009836425256,-4.22858927760214,1.26031761347876,-3.35517748254765,0.000793140805456255,0.0203635381945248
"ENSG00000133460",24.754793404277,-3.2219009054297,0.832480597647972,-3.87024143809791,0.00010872761984258,0.0049193862616992
"ENSG00000133640",5.94475233169688,-5.88750267293429,1.80390090537677,-3.26376169299866,0.00109943598025877,0.0263852473359668
"ENSG00000134253",4.27758448561033,-5.38349956288122,1.48797437983407,-3.61800554891378,0.000296882032925888,0.0092674182796074
"ENSG00000134339",0.776743739218645,-15.1736885610311,3.36324920037965,-4.51161589789964,6.43356137973308e-06,0.000781877417193855
"ENSG00000134352",304.232345021008,1.26385425528879,0.397333350740782,3.18084110717734,0.00146848147635506,0.0333059762629766
"ENSG00000134365",0.486715724851368,-14.2659737254597,3.36573413525998,-4.23859198384301,2.24926023020889e-05,0.0014320024478578
"ENSG00000134851",122.385274600194,1.67908925193406,0.552244899928992,3.04047941800814,0.00236201834939951,0.0480938414736954
"ENSG00000135070",157.779179161608,1.35701645539228,0.435938867207263,3.11285952566165,0.00185284185194412,0.0397994098791363
"ENSG00000135097",5.16742817272361,-4.18697202218959,1.35615153222634,-3.08739246514436,0.00201920813509834,0.0425619837354825
"ENSG00000135127",6.38927946075812,-3.59321812354203,1.11864189094761,-3.21212548235449,0.00131756812862933,0.0305065534158094
"ENSG00000135213",26.1068232361907,-2.59662344846282,0.67581822682539,-3.84219209455224,0.000121940338747496,0.00546025933772328
"ENSG00000135248",5.13953228002333,-4.26659630444503,1.39997905529508,-3.04761438273498,0.00230665720397472,0.04722008793734
"ENSG00000135638",7.04503828669606,-5.14162253934593,1.39240687693663,-3.69261501398051,0.000221959904241584,0.00729609109472903
"ENSG00000135824",1.03579160243085,-12.7326254741879,3.36319296956336,-3.78587419437933,0.000153169155465019,0.00559231297015149
"ENSG00000135912",19.8535578847572,-2.58635044055756,0.794946292628514,-3.25349078867418,0.00113996421116056,0.0271625739276533
"ENSG00000136156",1425.11356652405,2.19752369854406,0.641676962819703,3.42465730558184,0.000615575362372387,0.0168091975917797
"ENSG00000136378",12.9857804014914,-3.54622866510985,1.05467584832413,-3.36238728775743,0.000772716644239081,0.02006824461546
"ENSG00000136535",6.48264789241582,-4.83822387789786,1.46878756096469,-3.29402563480326,0.000987634908610382,0.024459748107651
"ENSG00000136694",1.05928025761026,-30,3.34558533925629,-8.96704072916247,3.04587502963446e-19,3.15282538099547e-16
"ENSG00000137101",24.1336613207517,-1.9905474440016,0.599466891900725,-3.32052940853863,0.000898468926595645,0.0226128577291097
"ENSG00000137145",192.205047303728,1.4880963264664,0.427648436278902,3.47971885367983,0.000501940217838312,0.0141331512342663
"ENSG00000137634",0.606233836432525,-10.8195694556241,3.36901635087583,-3.21149211781397,0.0013204759294644,0.0305087596269758
"ENSG00000137801",648.30347870079,2.52339994877565,0.721020882858413,3.49975986655461,0.00046567745484949,0.0134704965106129
"ENSG00000137804",48.3983459527842,-1.3528192521029,0.368468450954055,-3.6714656264332,0.000241163517171728,0.00782654077044224
"ENSG00000137815",86.7545207642817,-0.807842301688001,0.266363983838002,-3.0328511011433,0.00242255101442717,0.0491189198672874
"ENSG00000137868",6.76306241782535,-4.76362620621184,1.35033358695378,-3.52774029486899,0.000419123149956802,0.0123004400843487
"ENSG00000138293",4894.08378466113,2.29261658690577,0.545256324412086,4.20465840424272,2.61476761013301e-05,0.0016371539192449
"ENSG00000138722",241.59200516587,2.15489992344386,0.669032176006838,3.22092120636935,0.00127779273236547,0.0297602934285226
"ENSG00000138735",507.31863802555,2.36298326136051,0.645614639967362,3.66005216591738,0.000252163906857596,0.00815304911963569
"ENSG00000138741",0.977195996411416,-12.1091245086952,3.29376098785286,-3.67638227344143,0.000236564950254913,0.00771002325265241
"ENSG00000138798",167.17345239418,2.91835284623184,0.712430408540158,4.0963339173181,4.19744370444947e-05,0.00238074617432761
"ENSG00000139329",0.946334690560725,29.9953784168794,3.40471932893248,8.80994158960063,1.25211085290515e-18,3.15282538099547e-16
"ENSG00000139625",7.49585585288836,-2.81472209946542,0.913478539056934,-3.08132263552826,0.00206083212913922,0.0428234969266089
"ENSG00000139985",0.578736520286501,-10.8058756670206,3.37119116141307,-3.20535832874312,0.00134894433707208,0.03096862157966
"ENSG00000140093",0.74335758354813,-12.9076379932533,3.40530153484813,-3.79045375605158,0.000150372327991618,0.00559231297015149
"ENSG00000140279",6.53337766496547,-4.26675041091351,1.30899536956594,-3.25956111848459,0.00111584735628763,0.0266758219224905
"ENSG00000140374",258.327425598814,1.6790224045828,0.543910344320374,3.08694699800345,0.00202223650269851,0.0425619837354825
"ENSG00000142192",399.845357368565,1.64402445935436,0.537965670692377,3.05600254610755,0.00224309351132063,0.0460614422414587
"ENSG00000142515",23.1100400861147,-3.90499556362963,0.831981978871077,-4.69360594676384,2.68430868652257e-06,0.000444550205756544
"ENSG00000142583",33.3624550983919,-2.25656233645934,0.700279214966638,-3.22237514441557,0.00127132560486099,0.029641492743105
"ENSG00000142623",4.50770579048517,-4.42959445214618,1.43023474110138,-3.0971100930852,0.00195417283650208,0.0416589692868816
"ENSG00000142661",7.48870432629616,-4.19199431690544,1.2803899765396,-3.27399807380152,0.00106037334122975,0.0256463764080037
"ENSG00000143061",6.24354226553219,-5.33321384564487,1.62087308780389,-3.2903340093522,0.00100068522509567,0.0246703022255119
"ENSG00000143324",58.6946477333744,1.61343536041603,0.477215728336259,3.38093500405158,0.000722396284289129,0.0190545743314926
"ENSG00000143556",0.563668353765434,-10.7655817966524,3.38134469587743,-3.18381672527439,0.00145347006889752,0.0330186899586493
"ENSG00000143797",480.249332402664,1.67305778227609,0.520758281935318,3.21273389269667,0.00131478045868454,0.0304745321059414
"ENSG00000143858",11.763307812117,-3.26737485039384,1.02938128012178,-3.17411528020724,0.00150293985306274,0.0339471942865134
"ENSG00000143995",158.080233082658,2.37939426376778,0.63045923725569,3.77406519432562,0.00016060875965997,0.00559231297015149
"ENSG00000144290",5.39500098838616,-4.84192498357465,1.38718634661459,-3.49046470605144,0.000482181297546662,0.0138455220599643
"ENSG00000144410",0.464698915555249,-10.6934024820519,3.38296589060145,-3.16095486264295,0.00157252864747937,0.0353724422210264
"ENSG00000144468",262.813937258501,1.47254265148698,0.428673197904951,3.4351171444441,0.000592297731268752,0.01623486958923
"ENSG00000144504",41.7975469431093,-2.87613261320211,0.743520277954032,-3.86826385033701,0.000109613021390837,0.00495428020640458
"ENSG00000144746",390.443823910254,2.01243327261211,0.604947901104015,3.32662245614783,0.000879053860598424,0.022149911156426
"ENSG00000145113",30.0724932513497,-3.69708324355035,0.91844746556126,-4.02536169152699,5.68878087862906e-05,0.003140409698775
"ENSG00000145362",9.42314451465996,-5.83074764926145,1.44539482338178,-4.03401724908582,5.48312903212968e-05,0.00304626080286949
"ENSG00000145642",5.33170937418646,-4.35253863679065,1.27709545801322,-3.40815450362801,0.000654038508935373,0.017602876283657
"ENSG00000146049",0.292029434910821,-12.7136985584565,3.37222530347409,-3.77012133363651,0.00016316820051191,0.00559231297015149
"ENSG00000146205",3.40952033477572,-5.15592035916595,1.6709623533478,-3.08559935466886,0.00203142342423795,0.0425619837354825
"ENSG00000146267",5.32111092710268,-5.86546741531432,1.82320747592105,-3.2171146140958,0.0012948685928408,0.030093384168914
"ENSG00000146383",0.562042060525523,-11.0298112598415,3.37531467897963,-3.2677875424569,0.001083916989866,0.0260936574559181
